src_ip,dst_ip,duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,logged_in,num_failed_logins,root_shell,num_compromised,label
198.51.100.22,10.0.0.5,0,tcp,http,RSTO,34,0,500,295,0.9,0.93,0.03,255,11,0,0,0,0,DoS
10.10.5.20,10.0.0.8,5,tcp,api,SF,863,15028,1,8,0.0,0.93,0.03,30,15,1,0,0,0,Normal
192.168.1.34,10.0.0.8,42,tcp,http,SF,3636,16049,9,15,0.0,0.92,0.1,50,43,1,0,0,0,Normal
10.10.5.10,10.0.0.22,44,tcp,domain,SF,4407,16637,15,2,0.0,0.95,0.0,11,38,0,0,0,0,Normal
198.51.100.13,10.0.0.5,0,tcp,http,REJ,57,0,316,360,0.88,0.99,0.02,255,6,0,0,0,0,DoS
172.16.0.88,10.0.0.15,90,tcp,ftp,SF,597,220,6,5,0.0,1.0,0.0,14,2,0,6,0,2,R2L
192.168.1.131,10.0.0.5,0,tcp,eco_i,RSTO,7,0,358,213,0.88,0.93,0.02,255,13,0,0,0,0,DoS
172.16.1.41,10.0.0.50,35,tcp,domain,SF,1143,6098,3,15,0.0,0.89,0.06,43,41,0,0,0,0,Normal
192.168.1.101,10.0.0.5,0,tcp,api,REJ,10,0,303,193,0.93,0.95,0.02,255,7,0,0,0,0,DoS
192.168.1.123,10.0.0.5,0,tcp,eco_i,S0,37,0,492,310,0.99,0.94,0.01,255,7,0,0,0,0,DoS
192.168.1.41,10.0.0.60,32,udp,ssl,SF,5394,452,7,5,0.0,0.87,0.09,20,16,1,0,0,0,Normal
198.51.100.12,10.0.0.5,0,icmp,api,RSTO,63,0,425,324,0.98,0.94,0.01,255,3,0,0,0,0,DoS
198.51.100.89,10.0.0.12,2,tcp,telnet,REJ,19,0,140,4,0.29,0.19,0.72,250,2,0,0,0,0,Probe
192.168.1.100,10.0.0.5,0,tcp,private,S0,46,0,501,177,0.92,0.97,0.03,255,11,0,0,0,0,DoS
10.10.5.32,10.0.0.1,10,icmp,api,SF,5187,6514,1,8,0.0,0.89,0.05,41,37,1,0,0,0,Normal
172.16.1.25,10.0.0.50,31,icmp,smtp,SF,5302,4102,7,12,0.0,1.0,0.1,50,46,1,0,0,0,Normal
198.51.100.18,10.0.0.5,0,tcp,eco_i,RSTO,51,0,469,500,0.96,0.93,0.02,255,9,0,0,0,0,DoS
192.168.1.138,10.0.0.5,0,tcp,http,S0,45,0,371,434,0.92,0.94,0.01,255,2,0,0,0,0,DoS
198.51.100.77,10.0.0.22,110,tcp,telnet,SF,295,175,5,4,0.0,1.0,0.0,14,7,1,4,0,2,R2L
172.16.1.15,10.0.0.15,9,udp,smtp,SF,4242,6323,11,6,0.0,0.96,0.07,7,32,1,0,0,0,Normal
172.16.0.45,10.0.0.22,74,tcp,smtp,SF,244,282,9,6,0.0,1.0,0.0,4,7,0,6,0,2,R2L
172.16.1.15,10.0.0.12,39,tcp,smtp,SF,1996,2096,4,4,0.0,0.95,0.07,31,94,1,0,0,0,Normal
198.51.100.21,10.0.0.5,0,tcp,api,S0,5,0,220,408,0.94,0.97,0.01,255,4,0,0,0,0,DoS
10.0.0.104,10.0.0.1,206,tcp,ssh,SF,5762,23105,5,2,0.0,1.0,0.0,1,2,1,0,1,8,U2R
172.16.1.33,10.0.0.22,36,udp,smtp,SF,1774,2182,12,11,0.0,0.99,0.06,38,57,1,0,0,0,Normal
198.51.100.26,10.0.0.5,0,tcp,http,S0,1,0,244,358,0.95,0.93,0.01,255,8,0,0,0,0,DoS
192.168.1.202,10.0.0.50,1,tcp,eco_i,REJ,40,0,155,1,0.53,0.22,0.89,233,1,0,0,0,0,Probe
192.168.1.205,10.0.0.8,4,tcp,private,SH,0,0,120,3,0.22,0.12,0.8,138,3,0,0,0,0,Probe
192.168.1.202,10.0.0.15,2,udp,eco_i,RSTR,112,0,143,4,0.51,0.14,0.89,143,6,0,0,0,0,Probe
192.168.1.43,10.0.0.50,40,tcp,domain,SF,1505,9636,12,6,0.0,1.0,0.01,27,57,0,0,0,0,Normal
172.16.1.34,10.0.0.5,42,udp,api,SF,2811,14277,8,4,0.0,0.99,0.02,43,22,1,0,0,0,Normal
192.168.1.110,10.0.0.5,0,tcp,private,S0,39,0,434,216,0.98,0.95,0.03,255,1,0,0,0,0,DoS
192.168.1.116,10.0.0.5,0,tcp,http,REJ,41,0,250,378,0.98,0.98,0.03,255,15,0,0,0,0,DoS
192.168.1.45,10.0.0.12,35,icmp,http,SF,3949,10885,15,3,0.0,0.98,0.05,40,74,1,0,0,0,Normal
172.16.1.40,10.0.0.22,36,tcp,ssl,SF,5625,7577,10,12,0.0,0.97,0.04,56,47,1,0,0,0,Normal
172.16.0.70,10.0.0.15,144,tcp,telnet,SF,684,526,7,1,0.0,1.0,0.0,7,10,0,8,0,1,R2L
192.168.1.48,10.0.0.22,39,tcp,ssl,SF,357,8710,7,6,0.0,0.92,0.01,50,48,1,0,0,0,Normal
192.168.1.20,10.0.0.22,12,tcp,private,SF,3655,3937,6,14,0.0,0.98,0.04,52,50,0,0,0,0,Normal
192.168.1.53,10.0.0.5,16,udp,private,SF,5682,15844,9,7,0.0,0.9,0.06,42,50,0,0,0,0,Normal
10.10.5.27,10.0.0.50,44,tcp,domain,SF,5624,1372,13,12,0.0,0.98,0.08,17,74,0,0,0,0,Normal
192.168.1.12,10.0.0.22,35,icmp,ftp_data,SF,4981,806,11,11,0.0,0.99,0.04,22,77,1,0,0,0,Normal
10.10.5.14,10.0.0.1,23,tcp,ftp_data,SF,193,11571,1,11,0.0,0.95,0.01,17,88,1,0,0,0,Normal
192.168.1.34,10.0.0.60,26,tcp,private,SF,654,5006,1,15,0.0,0.85,0.0,44,88,0,0,0,0,Normal
192.168.1.137,10.0.0.5,0,tcp,http,S0,59,0,256,472,0.96,0.94,0.02,255,5,0,0,0,0,DoS
192.168.1.201,10.0.0.8,4,tcp,private,RSTO,85,0,148,4,0.53,0.19,0.98,194,6,0,0,0,0,Probe
192.168.1.201,10.0.0.60,0,udp,private,RSTR,89,0,52,2,0.22,0.13,0.65,234,1,0,0,0,0,Probe
172.16.0.99,10.0.0.1,2,icmp,eco_i,RSTO,48,0,125,2,0.32,0.04,0.67,183,6,0,0,0,0,Probe
10.10.5.28,10.0.0.50,11,udp,ssl,SF,5095,5569,8,5,0.0,0.9,0.1,11,80,1,0,0,0,Normal
192.168.1.29,10.0.0.5,15,tcp,http,SF,3576,628,14,6,0.0,0.92,0.06,45,46,1,0,0,0,Normal
192.168.1.39,10.0.0.15,4,tcp,http,SF,3564,14474,2,9,0.0,0.87,0.02,47,60,1,0,0,0,Normal
10.10.5.13,10.0.0.60,21,tcp,ftp_data,SF,2432,1544,12,15,0.0,0.95,0.03,33,77,1,0,0,0,Normal
198.51.100.34,10.0.0.5,0,icmp,http,RSTO,20,0,198,503,0.94,0.96,0.02,255,10,0,0,0,0,DoS
192.168.1.138,10.0.0.5,0,tcp,private,S0,4,0,249,276,0.96,0.92,0.04,255,8,0,0,0,0,DoS
172.16.1.34,10.0.0.15,23,icmp,ssl,SF,2386,6644,4,1,0.0,0.92,0.03,16,34,1,0,0,0,Normal
192.168.1.107,10.0.0.5,0,tcp,eco_i,RSTO,34,0,257,332,0.88,0.94,0.04,255,8,0,0,0,0,DoS
192.168.1.138,10.0.0.5,0,tcp,private,RSTO,49,0,479,436,0.93,0.93,0.0,255,7,0,0,0,0,DoS
192.168.1.10,10.0.0.12,29,tcp,private,SF,3108,11451,8,9,0.0,0.91,0.01,44,16,0,0,0,0,Normal
10.10.5.18,10.0.0.12,32,udp,ssl,SF,4016,15969,2,1,0.0,0.87,0.1,30,20,1,0,0,0,Normal
172.16.0.70,10.0.0.15,92,tcp,telnet,SF,864,305,8,5,0.0,1.0,0.0,15,14,1,4,0,1,R2L
192.168.1.21,10.0.0.12,25,udp,api,SF,1680,17211,6,5,0.0,0.87,0.01,8,31,1,0,0,0,Normal
192.168.1.104,10.0.0.5,0,icmp,api,RSTO,30,0,328,197,0.93,0.98,0.02,255,9,0,0,0,0,DoS
192.168.1.205,10.0.0.1,4,icmp,ssh,RSTR,97,0,57,3,0.43,0.2,0.81,151,4,0,0,0,0,Probe
172.16.0.99,10.0.0.60,3,icmp,eco_i,SH,104,0,89,3,0.51,0.1,0.69,164,7,0,0,0,0,Probe
192.168.1.120,10.0.0.5,0,tcp,http,S0,60,0,267,226,0.92,0.95,0.0,255,14,0,0,0,0,DoS
192.168.1.112,10.0.0.5,0,tcp,api,S0,62,0,382,305,0.99,0.98,0.01,255,4,0,0,0,0,DoS
10.10.5.31,10.0.0.1,41,tcp,http,SF,2436,700,15,3,0.0,0.95,0.08,12,95,1,0,0,0,Normal
198.51.100.14,10.0.0.22,137,tcp,imap,SF,859,202,12,1,0.0,1.0,0.0,8,5,1,8,0,0,R2L
192.168.1.55,10.0.0.1,373,tcp,private,SF,8838,5585,1,2,0.0,1.0,0.0,5,1,1,0,1,4,U2R
192.168.1.105,10.0.0.5,0,tcp,private,S0,12,0,192,235,0.99,0.93,0.03,255,12,0,0,0,0,DoS
192.168.1.39,10.0.0.5,35,tcp,ftp_data,SF,2091,3097,3,3,0.0,0.93,0.05,57,18,1,0,0,0,Normal
192.168.1.13,10.0.0.8,1,tcp,api,SF,1403,11048,12,1,0.0,0.91,0.08,11,61,1,0,0,0,Normal
192.168.1.127,10.0.0.5,0,tcp,api,REJ,24,0,221,233,0.91,0.92,0.02,255,5,0,0,0,0,DoS
192.168.1.39,10.0.0.12,33,tcp,ftp_data,SF,1329,2419,1,6,0.0,0.89,0.05,25,55,1,0,0,0,Normal
10.10.5.17,10.0.0.12,5,udp,smtp,SF,1568,10317,14,4,0.0,0.88,0.02,11,85,1,0,0,0,Normal
192.168.1.202,10.0.0.5,1,icmp,finger,SH,47,0,166,1,0.41,0.12,0.92,138,8,0,0,0,0,Probe
198.51.100.89,10.0.0.1,0,icmp,other,RSTO,54,0,103,2,0.44,0.17,0.94,187,7,0,0,0,0,Probe
192.168.1.202,10.0.0.22,0,icmp,ssh,RSTR,46,0,78,4,0.24,0.22,0.81,221,6,0,0,0,0,Probe
192.168.1.55,10.0.0.1,285,tcp,telnet,SF,7128,9683,3,2,0.0,1.0,0.0,5,6,1,0,1,9,U2R
192.168.1.57,10.0.0.50,32,icmp,api,SF,5708,805,7,13,0.0,0.93,0.0,53,36,1,0,0,0,Normal
192.168.1.109,10.0.0.5,0,tcp,http,RSTO,16,0,205,272,0.94,0.97,0.04,255,6,0,0,0,0,DoS
172.16.1.34,10.0.0.1,39,tcp,api,SF,1963,13667,14,3,0.0,0.92,0.03,50,82,1,0,0,0,Normal
198.51.100.22,10.0.0.5,0,tcp,http,REJ,60,0,378,313,0.89,0.94,0.02,255,10,0,0,0,0,DoS
172.16.1.11,10.0.0.12,26,tcp,api,SF,1202,8241,9,7,0.0,0.88,0.0,5,67,1,0,0,0,Normal
172.16.0.88,10.0.0.15,82,tcp,ftp,SF,903,74,7,1,0.0,1.0,0.0,15,2,0,3,0,2,R2L
172.16.1.23,10.0.0.12,26,tcp,domain,SF,5510,14800,4,1,0.0,0.95,0.1,8,79,0,0,0,0,Normal
10.10.5.11,10.0.0.5,27,icmp,api,SF,4922,6354,8,13,0.0,0.97,0.05,44,28,1,0,0,0,Normal
172.16.1.33,10.0.0.1,11,tcp,smtp,SF,1456,12721,11,14,0.0,0.94,0.04,38,72,1,0,0,0,Normal
198.51.100.89,10.0.0.15,1,icmp,eco_i,RSTO,101,0,86,1,0.5,0.06,0.99,208,5,0,0,0,0,Probe
192.168.1.53,10.0.0.5,7,tcp,http,SF,1466,17267,8,15,0.0,0.95,0.05,56,39,1,0,0,0,Normal
192.168.1.111,10.0.0.5,0,icmp,private,S0,46,0,248,388,0.93,0.92,0.03,255,12,0,0,0,0,DoS
198.51.100.29,10.0.0.5,0,tcp,http,RSTO,24,0,324,317,0.94,0.96,0.03,255,11,0,0,0,0,DoS
192.168.1.20,10.0.0.1,22,udp,domain,SF,1202,16537,1,1,0.0,0.88,0.06,17,85,0,0,0,0,Normal
192.168.1.43,10.0.0.50,14,tcp,ssl,SF,3067,6588,4,5,0.0,0.85,0.09,28,29,1,0,0,0,Normal
172.16.0.45,10.0.0.22,115,tcp,ftp,SF,559,80,5,1,0.0,1.0,0.0,8,2,0,3,0,2,R2L
192.168.1.120,10.0.0.5,0,tcp,private,S0,61,0,191,174,0.89,0.96,0.0,255,3,0,0,0,0,DoS
198.51.100.28,10.0.0.5,0,tcp,eco_i,REJ,38,0,440,418,0.98,0.97,0.01,255,12,0,0,0,0,DoS
192.168.1.17,10.0.0.5,15,tcp,private,SF,5097,14390,15,4,0.0,0.99,0.03,28,88,0,0,0,0,Normal
192.168.1.26,10.0.0.1,13,tcp,api,SF,5316,5351,4,15,0.0,0.99,0.05,29,21,1,0,0,0,Normal
192.168.1.32,10.0.0.15,26,udp,domain,SF,4400,8217,5,2,0.0,0.95,0.08,57,19,0,0,0,0,Normal
192.168.1.54,10.0.0.15,18,tcp,private,SF,5942,10760,10,2,0.0,0.97,0.0,45,60,0,0,0,0,Normal
172.16.1.11,10.0.0.1,1,tcp,domain,SF,534,17095,11,3,0.0,0.9,0.05,54,42,0,0,0,0,Normal
172.16.1.29,10.0.0.8,0,tcp,ssl,SF,3975,3297,9,7,0.0,0.85,0.06,24,49,1,0,0,0,Normal
172.16.1.21,10.0.0.1,29,icmp,api,SF,4925,15974,12,6,0.0,0.97,0.04,38,34,1,0,0,0,Normal
172.16.1.21,10.0.0.22,33,tcp,http,SF,4077,6800,14,8,0.0,1.0,0.09,47,45,1,0,0,0,Normal
172.16.1.49,10.0.0.60,35,udp,domain,SF,3793,14624,5,7,0.0,0.97,0.07,58,23,0,0,0,0,Normal
192.168.1.18,10.0.0.12,1,icmp,private,SF,3390,7549,1,1,0.0,0.94,0.09,7,42,0,0,0,0,Normal
172.16.1.41,10.0.0.22,30,tcp,ssl,SF,4132,4619,15,3,0.0,0.96,0.1,16,29,1,0,0,0,Normal
203.0.113.102,10.0.0.12,76,tcp,smtp,SF,241,513,7,6,0.0,1.0,0.0,4,10,1,6,0,2,R2L
192.168.1.106,10.0.0.5,0,tcp,http,RSTO,21,0,488,422,1.0,0.98,0.0,255,3,0,0,0,0,DoS
172.16.1.23,10.0.0.12,7,tcp,http,SF,1948,5100,7,15,0.0,0.96,0.09,55,78,1,0,0,0,Normal
198.51.100.11,10.0.0.5,0,tcp,private,S0,61,0,387,164,0.98,0.99,0.03,255,6,0,0,0,0,DoS
192.168.1.41,10.0.0.15,33,tcp,domain,SF,2641,14936,10,12,0.0,0.87,0.03,49,93,0,0,0,0,Normal
172.16.1.30,10.0.0.22,15,tcp,http,SF,1962,17506,9,4,0.0,0.94,0.02,38,23,1,0,0,0,Normal
10.10.5.26,10.0.0.22,9,udp,http,SF,2385,8367,8,15,0.0,0.88,0.03,17,76,1,0,0,0,Normal
192.168.1.112,10.0.0.5,0,icmp,http,RSTO,18,0,398,329,0.91,0.97,0.04,255,11,0,0,0,0,DoS
172.16.1.31,10.0.0.15,39,tcp,api,SF,4724,15257,10,2,0.0,0.95,0.09,26,46,1,0,0,0,Normal
192.168.1.202,10.0.0.1,4,udp,ssh,SH,91,0,61,3,0.17,0.05,0.78,255,5,0,0,0,0,Probe
172.16.1.45,10.0.0.12,37,tcp,domain,SF,4029,1729,9,14,0.0,0.95,0.06,27,96,0,0,0,0,Normal
203.0.113.44,10.0.0.50,1,udp,eco_i,SH,115,0,81,2,0.34,0.12,0.83,137,8,0,0,0,0,Probe
10.10.5.34,10.0.0.5,11,tcp,domain,SF,1650,15470,14,9,0.0,0.97,0.1,55,58,0,0,0,0,Normal
192.168.1.37,10.0.0.22,26,tcp,http,SF,1657,4532,9,2,0.0,0.96,0.08,44,38,1,0,0,0,Normal
172.16.1.29,10.0.0.8,10,udp,api,SF,2038,9008,7,6,0.0,0.97,0.09,32,40,1,0,0,0,Normal
192.168.1.131,10.0.0.5,0,tcp,api,REJ,62,0,395,458,0.95,0.96,0.0,255,10,0,0,0,0,DoS
198.51.100.14,10.0.0.22,117,tcp,ssh,SF,919,134,6,3,0.0,1.0,0.0,9,4,1,5,0,1,R2L
192.168.1.29,10.0.0.15,31,tcp,ftp_data,SF,1724,8109,3,10,0.0,0.92,0.04,21,62,1,0,0,0,Normal
192.168.1.55,10.0.0.1,350,tcp,private,SF,4762,15461,5,3,0.0,1.0,0.0,4,1,1,0,1,3,U2R
192.168.1.46,10.0.0.1,32,tcp,domain,SF,2223,15958,8,9,0.0,0.93,0.05,48,47,0,0,0,0,Normal
10.10.5.33,10.0.0.50,22,udp,smtp,SF,2656,4197,7,7,0.0,0.89,0.1,56,31,1,0,0,0,Normal
192.168.1.44,10.0.0.5,10,tcp,private,SF,4452,1455,11,15,0.0,0.88,0.1,34,38,0,0,0,0,Normal
10.0.0.92,10.0.0.1,47,tcp,ssh,SF,8139,6558,5,2,0.0,1.0,0.0,3,2,1,0,1,3,U2R
192.168.1.122,10.0.0.5,0,tcp,http,S0,58,0,446,249,1.0,1.0,0.03,255,5,0,0,0,0,DoS
172.16.0.88,10.0.0.15,122,tcp,ftp,SF,800,126,3,5,0.0,1.0,0.0,5,14,0,5,0,0,R2L
172.16.1.23,10.0.0.15,20,tcp,http,SF,3329,6463,6,5,0.0,0.91,0.02,32,76,1,0,0,0,Normal
192.168.1.101,10.0.0.5,0,tcp,private,S0,8,0,191,285,0.89,0.92,0.01,255,14,0,0,0,0,DoS
198.51.100.30,10.0.0.5,0,icmp,private,S0,29,0,311,439,0.98,0.96,0.01,255,11,0,0,0,0,DoS
192.168.1.205,10.0.0.50,0,tcp,private,REJ,99,0,97,1,0.43,0.22,0.74,254,1,0,0,0,0,Probe
192.168.1.12,10.0.0.8,14,tcp,private,SF,5550,3903,12,3,0.0,0.94,0.03,28,21,0,0,0,0,Normal
10.10.5.12,10.0.0.22,1,tcp,http,SF,2289,9389,1,9,0.0,0.87,0.03,19,30,1,0,0,0,Normal
198.51.100.12,10.0.0.5,0,tcp,api,REJ,46,0,351,327,0.88,0.95,0.0,255,4,0,0,0,0,DoS
172.16.1.19,10.0.0.60,36,udp,smtp,SF,351,6841,2,10,0.0,0.96,0.07,18,67,1,0,0,0,Normal
172.16.1.16,10.0.0.8,16,tcp,smtp,SF,2172,3938,12,2,0.0,0.88,0.03,41,38,1,0,0,0,Normal
198.51.100.23,10.0.0.5,0,tcp,api,RSTO,8,0,268,396,0.94,0.99,0.01,255,15,0,0,0,0,DoS
192.168.1.205,10.0.0.12,4,icmp,eco_i,RSTO,84,0,49,4,0.48,0.23,0.95,246,3,0,0,0,0,Probe
192.168.1.139,10.0.0.5,0,tcp,http,REJ,45,0,294,421,0.89,0.99,0.03,255,10,0,0,0,0,DoS
192.168.1.118,10.0.0.5,0,icmp,http,S0,40,0,363,370,0.97,1.0,0.04,255,8,0,0,0,0,DoS
172.16.0.99,10.0.0.15,4,udp,eco_i,REJ,112,0,60,3,0.42,0.24,0.88,254,6,0,0,0,0,Probe
10.10.5.37,10.0.0.50,20,tcp,api,SF,5805,9144,3,7,0.0,0.89,0.02,52,77,1,0,0,0,Normal
192.168.1.135,10.0.0.5,0,tcp,eco_i,REJ,10,0,227,434,0.95,0.93,0.04,255,1,0,0,0,0,DoS
10.10.5.29,10.0.0.5,25,icmp,ssl,SF,5397,15682,5,1,0.0,0.87,0.02,46,77,1,0,0,0,Normal
192.168.1.201,10.0.0.5,2,icmp,private,RSTR,107,0,94,4,0.46,0.17,0.79,211,5,0,0,0,0,Probe
192.168.1.44,10.0.0.5,10,tcp,http,SF,2064,7089,8,10,0.0,0.92,0.02,21,25,1,0,0,0,Normal
198.51.100.12,10.0.0.5,0,tcp,http,RSTO,52,0,296,394,0.95,0.97,0.0,255,1,0,0,0,0,DoS
192.168.1.123,10.0.0.5,0,icmp,api,S0,41,0,207,187,0.95,0.98,0.01,255,5,0,0,0,0,DoS
192.168.1.201,10.0.0.8,4,icmp,eco_i,SH,115,0,81,3,0.56,0.0,0.97,236,1,0,0,0,0,Probe
192.168.1.115,10.0.0.5,0,icmp,eco_i,REJ,50,0,308,507,0.88,0.93,0.02,255,11,0,0,0,0,DoS
172.16.1.39,10.0.0.50,40,udp,http,SF,646,9749,11,12,0.0,0.99,0.01,56,19,1,0,0,0,Normal
172.16.1.17,10.0.0.15,0,tcp,api,SF,2653,10646,6,2,0.0,0.99,0.0,18,71,1,0,0,0,Normal
172.16.0.45,10.0.0.22,67,tcp,ssh,SF,245,356,7,3,0.0,1.0,0.0,3,10,0,8,0,1,R2L
192.168.1.37,10.0.0.1,17,tcp,http,SF,1353,15229,10,8,0.0,0.95,0.02,11,49,1,0,0,0,Normal
198.51.100.17,10.0.0.5,0,tcp,api,RSTO,33,0,316,365,1.0,0.97,0.01,255,12,0,0,0,0,DoS
192.168.1.18,10.0.0.5,5,tcp,ftp_data,SF,4419,15523,5,10,0.0,0.91,0.04,57,53,1,0,0,0,Normal
192.168.1.24,10.0.0.22,9,tcp,ftp_data,SF,3372,15959,13,12,0.0,0.96,0.0,38,19,1,0,0,0,Normal
198.51.100.77,10.0.0.12,114,tcp,ftp,SF,841,86,4,2,0.0,1.0,0.0,15,8,0,7,0,0,R2L
192.168.1.115,10.0.0.5,0,tcp,eco_i,S0,1,0,182,371,1.0,0.98,0.01,255,1,0,0,0,0,DoS
10.10.5.13,10.0.0.60,37,udp,domain,SF,3323,6786,3,1,0.0,0.97,0.03,24,61,0,0,0,0,Normal
192.168.1.110,10.0.0.5,0,tcp,eco_i,RSTO,56,0,295,301,0.94,0.98,0.03,255,6,0,0,0,0,DoS
172.16.1.43,10.0.0.22,13,tcp,smtp,SF,726,2217,2,13,0.0,0.93,0.01,34,28,1,0,0,0,Normal
198.51.100.15,10.0.0.5,0,tcp,api,S0,35,0,456,391,0.91,0.94,0.03,255,1,0,0,0,0,DoS
192.168.1.109,10.0.0.5,0,tcp,private,S0,17,0,477,325,0.89,0.97,0.0,255,12,0,0,0,0,DoS
172.16.1.22,10.0.0.5,4,tcp,api,SF,3039,14081,6,9,0.0,0.99,0.02,23,87,1,0,0,0,Normal
192.168.1.131,10.0.0.5,0,tcp,private,S0,64,0,415,415,0.95,0.92,0.0,255,4,0,0,0,0,DoS
172.16.1.38,10.0.0.12,16,icmp,ssl,SF,3711,768,5,12,0.0,0.98,0.06,32,35,1,0,0,0,Normal
192.168.1.205,10.0.0.1,4,udp,domain,REJ,81,0,121,4,0.18,0.09,0.82,254,4,0,0,0,0,Probe
10.10.5.30,10.0.0.5,28,icmp,smtp,SF,181,5196,11,11,0.0,0.93,0.07,43,19,1,0,0,0,Normal
192.168.1.111,10.0.0.5,0,tcp,http,RSTO,40,0,211,481,0.91,0.99,0.02,255,1,0,0,0,0,DoS
192.168.1.49,10.0.0.50,35,udp,api,SF,304,14247,10,10,0.0,0.98,0.01,38,46,1,0,0,0,Normal
192.168.1.21,10.0.0.5,26,udp,private,SF,5174,12530,1,12,0.0,1.0,0.02,28,17,0,0,0,0,Normal
192.168.1.112,10.0.0.5,0,icmp,private,RSTO,21,0,255,500,0.99,0.98,0.02,255,6,0,0,0,0,DoS
10.0.0.88,10.0.0.1,302,tcp,private,SF,4153,12038,1,3,0.0,1.0,0.0,3,5,1,0,1,5,U2R
172.16.1.32,10.0.0.5,22,icmp,domain,SF,2426,3102,4,11,0.0,0.99,0.01,25,33,0,0,0,0,Normal
192.168.1.27,10.0.0.22,19,tcp,ssl,SF,3525,3527,6,12,0.0,0.92,0.09,43,54,1,0,0,0,Normal
192.168.1.113,10.0.0.5,0,icmp,private,REJ,30,0,372,350,0.96,0.93,0.01,255,15,0,0,0,0,DoS
192.168.1.201,10.0.0.12,4,udp,other,RSTO,102,0,133,3,0.43,0.18,0.77,234,4,0,0,0,0,Probe
198.51.100.14,10.0.0.22,165,tcp,ftp,SF,950,524,9,3,0.0,1.0,0.0,1,14,0,3,0,0,R2L
172.16.0.45,10.0.0.15,144,tcp,smtp,SF,641,110,12,1,0.0,1.0,0.0,7,3,0,3,0,2,R2L
10.0.0.88,10.0.0.1,142,tcp,ssh,SF,4334,11969,3,2,0.0,1.0,0.0,5,3,1,0,1,4,U2R
192.168.1.103,10.0.0.5,0,tcp,eco_i,RSTO,8,0,327,245,0.97,0.98,0.02,255,6,0,0,0,0,DoS
192.168.1.26,10.0.0.15,16,udp,domain,SF,3900,5531,11,4,0.0,0.87,0.02,48,34,0,0,0,0,Normal
192.168.1.39,10.0.0.12,28,udp,private,SF,2436,10995,1,11,0.0,0.94,0.09,29,49,0,0,0,0,Normal
10.10.5.22,10.0.0.60,27,tcp,ftp_data,SF,4402,13416,1,15,0.0,0.99,0.02,54,97,1,0,0,0,Normal
10.10.5.18,10.0.0.50,0,icmp,domain,SF,1783,9300,12,12,0.0,0.94,0.01,33,39,0,0,0,0,Normal
192.168.1.43,10.0.0.60,11,tcp,ssl,SF,5211,6982,10,9,0.0,0.89,0.02,41,27,1,0,0,0,Normal
192.168.1.109,10.0.0.5,0,tcp,eco_i,S0,24,0,213,458,0.91,0.96,0.03,255,1,0,0,0,0,DoS
10.0.0.88,10.0.0.1,280,tcp,private,SF,4977,16863,1,1,0.0,1.0,0.0,1,6,1,0,1,7,U2R
172.16.1.49,10.0.0.60,4,tcp,ftp_data,SF,4774,16933,13,13,0.0,0.92,0.05,42,84,1,0,0,0,Normal
198.51.100.23,10.0.0.5,0,icmp,api,S0,36,0,405,497,0.96,0.98,0.03,255,2,0,0,0,0,DoS
198.51.100.13,10.0.0.5,0,tcp,http,S0,44,0,453,346,0.93,0.98,0.01,255,5,0,0,0,0,DoS
198.51.100.10,10.0.0.5,0,tcp,private,RSTO,26,0,362,156,0.89,0.99,0.02,255,9,0,0,0,0,DoS
192.168.1.136,10.0.0.5,0,icmp,api,REJ,42,0,354,275,0.89,0.97,0.0,255,10,0,0,0,0,DoS
192.168.1.55,10.0.0.22,32,tcp,ssl,SF,3294,11102,14,15,0.0,0.88,0.09,29,68,1,0,0,0,Normal
10.10.5.39,10.0.0.8,10,tcp,http,SF,5176,8400,12,10,0.0,0.98,0.03,48,61,1,0,0,0,Normal
172.16.1.42,10.0.0.50,19,udp,ftp_data,SF,4470,14718,7,14,0.0,0.85,0.02,16,71,1,0,0,0,Normal
192.168.1.21,10.0.0.50,12,tcp,ftp_data,SF,4186,7477,4,9,0.0,0.97,0.08,47,74,1,0,0,0,Normal
198.51.100.89,10.0.0.60,1,tcp,finger,REJ,106,0,38,3,0.21,0.24,0.93,141,6,0,0,0,0,Probe
192.168.1.105,10.0.0.5,0,tcp,eco_i,S0,12,0,443,455,0.99,0.94,0.0,255,14,0,0,0,0,DoS
172.16.1.21,10.0.0.60,45,tcp,smtp,SF,5078,12444,6,11,0.0,0.92,0.06,50,74,1,0,0,0,Normal
192.168.1.38,10.0.0.15,41,icmp,http,SF,1897,7026,15,5,0.0,0.88,0.06,29,62,1,0,0,0,Normal
198.51.100.77,10.0.0.22,124,tcp,ssh,SF,668,293,1,5,0.0,1.0,0.0,14,11,1,8,0,0,R2L
172.16.1.30,10.0.0.1,15,icmp,ftp_data,SF,640,8177,6,13,0.0,0.93,0.07,36,77,1,0,0,0,Normal
10.0.0.88,10.0.0.1,146,tcp,private,SF,5572,7343,3,2,0.0,1.0,0.0,5,4,1,0,1,11,U2R
203.0.113.44,10.0.0.8,0,udp,private,RSTR,12,0,137,3,0.59,0.12,0.75,137,7,0,0,0,0,Probe
10.10.5.26,10.0.0.8,6,udp,ssl,SF,908,13169,12,10,0.0,0.96,0.07,12,35,1,0,0,0,Normal
